Date,Team_ID,Team,Opponent,Result,Off Pass Att,Off Pass Yards,Off Int,Location,Off Rush Att,Off Rush Yards,Def Pass Att,Def Pass Yards,Def Rush Att,Def Rush Yards,Def Sacks,Def Sack Yards,Off Plays,Pen,Pen Yards
11/01/08,428,Minnesota,Northwestern,L 17-24,52,327,1,home,25,68,16,143,41,220,2,16,77,5,40
11/08/08,428,Minnesota,Michigan,L 6-29,24,105,1,home,28,83,30,203,42,232,0,0,52,7,51
11/15/08,428,Minnesota,Wisconsin,L 32-35,30,202,1,away,29,99,31,242,45,116,4,33,59,10,89
11/22/08,428,Minnesota,Iowa,L 0-55,30,127,2,home,21,7,31,261,46,222,2,9,51,4,35
12/31/08,428,Minnesota,Kansas,L 21-42,35,251,0,neutral,38,80,36,345,29,101,3,17,73,7,41
08/30/08,433,Mississippi,Memphis,W 41-24,23,222,0,home,36,216,44,265,40,188,1,1,59,4,45
09/06/08,433,Mississippi,Wake Forest,L 28-30,33,253,2,away,29,107,43,267,31,81,4,23,62,7,68
09/13/08,433,Mississippi,FCS,W 34-10,25,228,2,home,37,196,25,124,41,74,1,9,62,4,42
09/20/08,433,Mississippi,Vanderbilt,L 17-23,25,184,4,home,40,201,12,71,41,131,1,5,65,7,82
09/27/08,433,Mississippi,Florida,W 31-30,21,185,1,away,38,140,38,319,35,124,3,27,59,10,69
10/04/08,433,Mississippi,South Carolina,L 24-31,32,243,1,home,33,118,32,327,35,78,3,21,65,2,20
10/18/08,433,Mississippi,Alabama,L 20-24,33,201,2,away,34,158,25,219,34,107,2,16,67,4,27
10/25/08,433,Mississippi,Arkansas,W 23-21,27,209,1,away,45,160,38,282,25,104,4,25,72,6,45
11/01/08,433,Mississippi,Auburn,W 17-7,30,140,0,home,41,233,43,319,25,75,0,0,71,6,70
11/15/08,433,Mississippi,La.-Monroe,W 59-0,12,170,0,home,54,347,18,59,34,72,3,24,66,4,50
11/22/08,433,Mississippi,LSU,W 31-13,26,307,0,away,45,102,32,178,29,37,4,35,71,7,51
11/28/08,433,Mississippi,Mississippi St.,W 45-0,24,241,1,home,44,220,30,88,26,-51,11,110,68,3,40
01/02/09,433,Mississippi,Texas Tech,W 47-34,29,292,1,neutral,45,223,58,364,14,105,2,9,74,2,15
08/30/08,430,Mississippi State,Louisiana Tech,L 14-22,40,257,3,away,31,91,41,175,32,94,0,0,71,10,64
09/06/08,430,Mississippi State,FCS,W 34-10,27,185,0,home,46,216,20,115,27,33,5,26,73,4,32
09/13/08,430,Mississippi State,Auburn,L 2-3,25,78,1,home,30,38,26,154,45,161,1,6,55,4,23
09/20/08,430,Mississippi State,Georgia Tech,L 7-38,50,299,2,away,30,108,9,62,54,438,1,1,80,7,64
09/27/08,430,Mississippi State,LSU,L 24-34,26,175,0,away,31,110,27,261,37,166,1,15,57,10,90
10/11/08,430,Mississippi State,Vanderbilt,W 17-14,22,81,0,home,50,166,20,62,26,45,3,25,72,7,45
10/18/08,430,Mississippi State,Tennessee,L 3-34,30,120,3,away,30,69,21,136,39,139,1,3,60,3,24
10/25/08,430,Mississippi State,Middle Tenn. St.,W 31-22,25,197,0,home,39,169,43,268,29,80,0,0,64,4,39
11/01/08,430,Mississippi State,Kentucky,L 13-14,42,261,1,home,27,43,30,146,36,128,2,10,69,5,66
11/15/08,430,Mississippi State,Alabama,L 7-32,28,132,0,away,22,35,19,166,48,198,2,10,50,5,25
11/22/08,430,Mississippi State,Arkansas,W 31-28,40,219,0,home,35,226,44,333,26,109,2,16,75,2,15
11/28/08,430,Mississippi State,Mississippi,L 0-45,30,88,2,away,26,-51,24,241,44,220,1,5,56,6,52
08/30/08,434,Missouri,Illinois,W 52-42,45,323,1,neutral,37,226,42,451,35,81,5,42,82,3,20
09/06/08,434,Missouri,FCS,W 52-3,33,336,0,home,36,256,53,250,28,84,1,1,69,4,46
09/13/08,434,Missouri,Nevada,W 69-17,36,519,0,home,29,132,40,180,44,182,1,10,65,5,50
09/20/08,434,Missouri,Buffalo,W 42-21,45,439,0,home,29,151,40,237,35,49,4,21,74,2,20
10/04/08,434,Missouri,Nebraska,W 52-17,24,261,0,away,34,201,38,290,35,79,2,15,58,1,15
10/11/08,434,Missouri,Oklahoma St.,L 23-28,52,390,3,home,18,64,28,215,44,187,2,13,70,8,68
10/18/08,434,Missouri,Texas,L 31-56,41,318,1,away,19,30,33,388,40,203,1,10,60,6,61
10/25/08,434,Missouri,Colorado,W 58-0,40,302,1,home,33,189,34,158,35,41,5,30,73,2,10
11/01/08,434,Missouri,Baylor,W 31-28,39,337,2,away,34,153,35,283,44,155,4,35,73,3,45
11/08/08,434,Missouri,Kansas St.,W 41-24,40,290,2,home,39,221,42,169,33,194,1,17,79,7,60
11/15/08,434,Missouri,Iowa St.,W 52-20,40,328,1,away,25,151,54,326,23,118,0,0,65,3,38
11/29/08,434,Missouri,Kansas,L 37-40,42,288,2,neutral,26,190,51,375,32,63,2,17,68,3,9
12/06/08,434,Missouri,Oklahoma,L 21-62,44,294,2,neutral,28,60,49,384,43,243,0,0,72,5,48
12/29/08,434,Missouri,Northwestern,W 30-23,44,200,3,neutral,30,111,43,304,40,72,5,43,74,6,32
08/30/08,726,Navy,FCS,W 41-13,5,44,0,home,58,558,47,330,26,30,3,16,63,6,50
09/05/08,726,Navy,Ball St.,L 23-35,11,67,1,away,59,346,28,326,29,162,0,0,70,1,6
09/13/08,726,Navy,Duke,L 31-41,10,150,1,away,46,207,36,317,34,79,2,5,56,1,15
09/20/08,726,Navy,Rutgers,W 23-21,8,89,0,home,51,272,20,131,33,206,0,0,59,3,25
09/27/08,726,Navy,Wake Forest,W 24-17,4,51,0,away,59,292,40,270,31,43,3,20,63,6,43
10/04/08,726,Navy,Air Force,W 33-27,2,38,0,away,56,206,21,184,56,227,0,0,58,3,20
10/18/08,726,Navy,Pittsburgh,L 21-42,8,57,1,home,47,194,23,255,42,244,2,3,55,4,37
10/25/08,726,Navy,Southern Methodist,W 34-7,0,0,0,home,77,404,28,157,11,-13,2,16,77,1,5
11/01/08,726,Navy,Temple,W 33-27,12,106,1,home,57,293,28,340,37,69,2,18,69,3,45
11/15/08,726,Navy,Notre Dame,L 21-27,14,64,0,neutral,45,178,19,110,51,230,1,5,59,5,44
11/25/08,726,Navy,Northern Ill.,W 16-0,2,32,0,away,55,262,24,116,33,135,0,0,57,4,37
12/06/08,726,Navy,Army,W 34-0,10,62,0,neutral,57,368,16,52,36,102,2,7,67,1,1
12/20/08,726,Navy,Wake Forest,L 19-29,7,32,1,neutral,48,221,11,166,48,239,0,0,55,3,20
08/30/08,463,Nebraska,Western Mich.,W 47-24,36,345,2,home,31,138,49,342,25,8,4,28,67,6,60
09/06/08,463,Nebraska,San Jose St.,W 35-12,27,216,1,home,30,99,33,216,34,137,2,14,57,12,103
09/13/08,463,Nebraska,New Mexico St.,W 38-7,24,223,0,home,44,330,39,225,32,114,3,23,68,7,41
09/27/08,463,Nebraska,Virginia Tech,L 30-35,26,278,1,home,25,55,15,171,55,206,2,4,51,7,69
10/04/08,463,Nebraska,Missouri,L 17-52,38,290,1,home,35,79,24,261,34,201,0,0,73,14,101
10/11/08,463,Nebraska,Texas Tech,L 31-37,45,357,1,away,35,114,25,284,23,137,0,0,80,8,55
10/18/08,463,Nebraska,Iowa St.,W 35-7,37,328,0,away,41,220,29,113,25,105,2,9,78,4,45
10/25/08,463,Nebraska,Baylor,W 32-20,46,336,0,home,37,161,20,134,33,216,3,22,83,6,70
11/01/08,463,Nebraska,Oklahoma,L 28-62,28,214,2,away,35,204,30,315,40,193,0,0,63,8,74
11/08/08,463,Nebraska,Kansas,W 45-35,38,328,1,home,35,167,30,304,39,118,5,42,73,4,30
11/15/08,463,Nebraska,Kansas St.,W 56-28,25,270,1,away,53,340,26,188,32,59,4,49,78,7,56
11/28/08,463,Nebraska,Colorado,W 40-31,26,229,0,home,51,178,26,249,22,42,5,34,77,3,15
01/01/09,463,Nebraska,Clemson,W 26-21,36,236,1,neutral,35,125,37,206,26,4,5,44,71,8,81
08/30/08,466,Nevada,FCS,W 49-13,32,203,1,home,53,426,27,225,40,5,6,40,85,7,73
09/06/08,466,Nevada,Texas Tech,L 19-35,35,264,1,home,47,224,46,297,22,124,0,0,82,4,40
09/13/08,466,Nevada,Missouri,L 17-69,40,180,1,away,44,182,36,519,29,132,0,0,84,7,55
09/27/08,466,Nevada,UNLV,W 49-27,16,176,0,away,58,444,38,327,23,54,2,12,74,9,66
10/04/08,466,Nevada,Idaho,W 49-14,24,243,0,away,47,264,47,292,28,24,4,38,71,8,66
10/11/08,466,Nevada,New Mexico St.,L 45-48,26,194,1,home,42,313,47,409,36,104,3,26,68,7,64
10/18/08,466,Nevada,Utah St.,W 44-17,28,239,2,home,42,284,39,262,37,71,5,44,70,9,79
10/25/08,466,Nevada,Hawaii,L 31-38,28,173,0,away,40,308,36,289,28,42,6,28,68,7,41
11/07/08,466,Nevada,Fresno St.,W 41-28,17,128,0,away,61,472,43,260,16,106,0,0,78,8,79
11/15/08,466,Nevada,San Jose St.,W 41-17,31,192,0,home,49,333,41,301,16,-23,3,19,80,9,85
11/22/08,466,Nevada,Boise St.,L 34-41,51,241,0,home,35,144,48,414,26,70,2,21,86,4,25
11/29/08,466,Nevada,Louisiana Tech,W 35-31,42,397,1,away,42,103,31,258,37,185,3,16,84,6,45
12/30/08,466,Nevada,Maryland,L 35-42,49,370,2,neutral,33,114,27,198,39,258,2,13,82,4,35
08/30/08,473,New Mexico,TCU,L 3-26,24,130,2,home,32,56,26,120,48,171,2,15,56,3,35
09/06/08,473,New Mexico,Texas A&M,L 22-28,38,154,2,home,38,216,24,144,39,92,3,21,76,9,75
09/13/08,473,New Mexico,Arizona,W 36-28,18,114,1,home,47,221,50,321,24,67,3,17,65,9,76
09/20/08,473,New Mexico,Tulsa,L 14-56,25,190,4,away,37,126,39,469,37,137,2,6,62,8,65
09/27/08,473,New Mexico,New Mexico St.,W 35-24,16,55,1,away,63,297,38,382,18,48,1,5,79,9,104
10/04/08,473,New Mexico,Wyoming,W 24-0,21,33,0,home,48,317,19,71,44,130,4,17,69,9,75
10/11/08,473,New Mexico,Brigham Young,L 3-21,22,155,1,away,50,130,34,258,28,124,0,0,72,3,26
10/18/08,473,New Mexico,San Diego St.,W 70-7,15,146,0,home,63,419,39,161,22,66,2,10,78,8,47
10/23/08,473,New Mexico,Air Force,L 10-23,18,91,1,away,47,212,3,1,69,227,1,3,65,2,9
11/01/08,473,New Mexico,Utah,L 10-13,26,165,0,home,37,119,33,195,35,193,1,5,63,6,41
11/08/08,473,New Mexico,UNLV,L 20-27,26,148,2,away,48,232,34,203,32,55,1,10,74,9,80
11/15/08,473,New Mexico,Colorado St.,L 6-20,39,204,0,away,30,155,27,237,43,152,1,6,69,7,85
09/13/08,472,New Mexico State,Nebraska,L 7-38,39,225,2,away,32,114,24,223,44,330,0,0,71,7,50
09/20/08,472,New Mexico State,UTEP,W 34-33,39,329,2,away,25,37,26,95,48,277,3,20,64,6,50
09/27/08,472,New Mexico State,New Mexico,L 24-35,38,382,1,home,18,48,16,55,63,297,1,9,56,6,83
10/04/08,472,New Mexico State,FCS,W 45-10,34,351,1,home,33,220,39,208,24,-13,6,47,67,8,80
10/11/08,472,New Mexico State,Nevada,W 48-45,47,409,1,away,36,104,26,194,42,313,1,9,83,6,39
10/18/08,472,New Mexico State,San Jose St.,L 14-31,45,249,3,home,29,35,18,50,37,151,1,9,74,7,50
10/25/08,472,New Mexico State,Idaho,L 14-20,47,324,2,away,26,35,18,59,48,271,1,8,73,4,45
11/01/08,472,New Mexico State,Boise St.,L 0-49,31,112,1,home,39,38,29,279,33,216,1,3,70,4,51
11/08/08,472,New Mexico State,Hawaii,L 30-42,38,394,2,home,21,6,35,303,37,144,4,19,59,2,10
11/15/08,472,New Mexico State,Fresno St.,L 17-24,38,192,0,away,15,-9,20,146,50,189,1,11,53,8,65
11/22/08,472,New Mexico State,Louisiana Tech,L 31-35,60,486,0,home,24,37,20,132,35,226,0,0,84,5,32
11/29/08,472,New Mexico State,Utah St.,L 2-47,37,163,1,away,19,-7,30,169,47,241,0,0,56,2,20
08/30/08,457,North Carolina,FCS,W 35-27,26,221,1,home,29,163,32,239,46,152,0,0,55,5,51
09/11/08,457,North Carolina,Rutgers,W 44-12,23,221,0,away,38,157,43,243,29,140,1,7,61,3,24
09/20/08,457,North Carolina,Virginia Tech,L 17-20,26,204,2,home,32,103,22,141,42,127,2,6,58,14,121
09/27/08,457,North Carolina,Miami (Fla.),W 28-24,24,264,0,away,33,35,33,174,33,135,2,17,57,6,55
10/04/08,457,North Carolina,Connecticut,W 38-12,16,117,1,home,33,146,44,210,40,168,1,1,49,6,57
10/11/08,457,North Carolina,Notre Dame,W 29-24,32,201,0,home,32,121,48,383,30,89,4,26,64,7,55
10/18/08,457,North Carolina,Virginia,L 13-16,26,166,2,away,48,166,38,217,27,58,1,11,74,1,5
10/25/08,457,North Carolina,Boston College,W 45-24,30,238,0,home,36,114,42,204,21,40,1,3,66,8,63
11/08/08,457,North Carolina,Georgia Tech,W 28-7,19,128,0,home,42,186,23,97,54,326,2,10,61,3,15
11/15/08,457,North Carolina,Maryland,L 15-17,25,210,1,away,26,75,32,141,53,195,1,6,51,2,18
11/22/08,457,North Carolina,North Carolina St.,L 10-41,28,147,3,home,26,56,28,279,45,187,2,5,54,2,20
11/29/08,457,North Carolina,Duke,W 28-20,19,190,1,away,47,179,49,278,22,72,1,8,66,2,29
12/27/08,457,North Carolina,West Virginia,L 30-31,26,277,1,neutral,29,93,32,332,42,123,4,19,55,4,37
08/28/08,490,North Carolina State,South Carolina,L 0-34,20,49,2,away,37,89,27,198,42,171,5,16,57,4,35
09/06/08,490,North Carolina State,FCS,W 34-24,36,258,2,home,30,67,37,188,33,115,3,25,66,7,58
09/13/08,490,North Carolina State,Clemson,L 9-27,29,152,2,away,39,136,28,262,29,166,0,0,68,7,40
09/20/08,490,North Carolina State,East Caro.,W 30-24,39,257,1,home,34,127,32,210,30,173,1,9,73,4,29
09/27/08,490,North Carolina State,South Fla.,L 10-41,32,239,3,home,27,26,33,275,48,245,0,0,59,11,69
10/04/08,490,North Carolina State,Boston College,L 31-38,33,218,0,home,22,35,51,428,30,150,1,5,55,1,11
10/16/08,490,North Carolina State,Florida St.,L 17-26,25,181,0,home,22,157,35,254,45,138,3,24,47,7,70
10/25/08,490,North Carolina State,Maryland,L 24-27,29,187,0,away,42,155,20,126,36,203,1,7,71,8,78
11/08/08,490,North Carolina State,Duke,W 27-17,25,218,0,away,34,159,52,317,28,94,0,0,59,6,42
11/15/08,490,North Carolina State,Wake Forest,W 21-17,33,152,0,home,39,149,34,240,30,98,4,23,72,5,35
11/22/08,490,North Carolina State,North Carolina,W 41-10,28,279,0,away,45,187,28,147,26,56,3,23,73,7,55
11/29/08,490,North Carolina State,Miami (Fla.),W 38-28,24,220,1,home,44,219,32,269,32,122,2,12,68,2,25
12/29/08,490,North Carolina State,Rutgers,L 23-29,39,268,3,neutral,27,95,38,319,33,118,0,0,66,2,3
08/30/08,497,North Texas,Kansas St.,L 6-45,29,100,0,away,26,105,42,306,36,165,0,0,55,6,29
09/06/08,497,North Texas,Tulsa,L 26-56,45,247,0,home,34,203,35,420,35,135,0,0,79,8,60
09/13/08,497,North Texas,LSU,L 3-41,43,155,1,away,18,44,36,209,28,216,0,0,61,9,81
09/27/08,497,North Texas,Rice,L 20-77,45,257,3,away,30,155,30,328,39,174,2,10,75,6,41
10/04/08,497,North Texas,Florida Int'l,L 10-42,50,309,3,home,33,119,20,237,39,110,1,5,83,7,70
10/11/08,497,North Texas,La.-Lafayette,L 30-59,45,361,1,home,34,167,21,252,47,338,1,7,79,5,64
10/18/08,497,North Texas,La.-Monroe,L 23-35,62,362,0,away,30,101,22,217,33,244,3,12,92,9,82
10/25/08,497,North Texas,Troy,L 17-45,52,246,3,home,33,92,51,439,28,108,0,0,85,6,47
11/01/08,497,North Texas,Western Ky.,W 51-40,37,214,1,away,29,173,27,190,42,314,1,12,66,7,56
11/08/08,497,North Texas,Fla. Atlantic,L 13-46,24,133,2,away,37,122,28,251,41,256,0,0,61,6,44
11/22/08,497,North Texas,Middle Tenn. St.,L 13-52,39,221,0,away,36,143,36,252,28,237,0,0,75,8,60
11/29/08,497,North Texas,Arkansas St.,L 28-33,42,217,3,home,31,110,22,205,45,188,4,29,73,2,25
08/30/08,503,Northern Illinois,Minnesota,L 27-31,30,326,0,away,31,72,37,298,31,127,2,20,61,2,14
09/06/08,503,Northern Illinois,Western Mich.,L 26-29,33,297,1,away,44,142,30,186,32,198,0,0,77,7,60
09/20/08,503,Northern Illinois,FCS,W 48-3,13,78,1,home,37,285,35,123,26,31,2,6,50,7,69
09/27/08,503,Northern Illinois,Eastern Mich.,W 37-0,17,104,0,away,43,235,39,140,33,119,2,10,60,5,50
10/04/08,503,Northern Illinois,Tennessee,L 9-13,26,118,1,away,34,72,18,156,32,69,3,28,60,7,40
10/11/08,503,Northern Illinois,Miami (Ohio),W 17-13,21,111,0,home,37,215,35,149,30,145,1,5,58,3,26
10/18/08,503,Northern Illinois,Toledo,W 38-7,16,173,0,home,45,220,24,149,22,80,3,23,61,5,44
10/25/08,503,Northern Illinois,Bowling Green,W 16-13,12,45,2,home,57,233,21,92,22,76,1,5,69,2,21
11/05/08,503,Northern Illinois,Ball St.,L 14-45,22,115,1,away,29,160,23,310,40,219,1,6,51,5,54
11/12/08,503,Northern Illinois,Central Mich.,L 30-33,38,288,2,home,35,80,26,189,49,241,3,12,73,5,45
11/18/08,503,Northern Illinois,Kent St.,W 42-14,19,173,0,away,45,224,21,126,34,127,4,13,64,4,32
11/25/08,503,Northern Illinois,Navy,L 0-16,24,116,2,home,33,135,2,32,55,262,0,0,57,4,45
12/28/08,503,Northern Illinois,Louisiana Tech,L 10-17,41,186,2,neutral,31,153,27,144,31,92,3,15,72,7,70
08/30/08,509,Northwestern,Syracuse,W 30-10,35,215,1,home,42,269,28,103,30,122,2,15,77,6,65
09/06/08,509,Northwestern,Duke,W 24-20,33,251,0,away,27,77,47,294,44,178,2,15,60,4,33
09/13/08,509,Northwestern,FCS,W 33-7,31,185,0,home,34,148,32,178,32,85,6,46,65,6,61
09/20/08,509,Northwestern,Ohio,W 16-8,36,133,4,home,37,147,44,228,28,4,5,31,73,4,31
09/27/08,509,Northwestern,Iowa,W 22-17,45,284,1,away,34,106,30,238,31,169,2,18,79,7,70
10/11/08,509,Northwestern,Michigan St.,L 20-37,61,283,2,home,32,176,20,169,43,128,2,15,93,4,40
10/18/08,509,Northwestern,Purdue,W 48-26,34,260,1,home,43,191,51,308,25,158,2,16,77,8,47
10/25/08,509,Northwestern,Indiana,L 19-21,35,164,2,away,47,152,35,247,36,72,3,22,82,2,30
11/01/08,509,Northwestern,Minnesota,W 24-17,16,143,2,away,41,220,52,327,25,68,2,22,57,2,20
11/08/08,509,Northwestern,Ohio St.,L 10-45,27,177,1,home,43,117,16,197,45,244,1,5,70,7,85
11/15/08,509,Northwestern,Michigan,W 21-14,29,198,2,away,37,59,36,83,46,181,1,1,66,2,10
11/22/08,509,Northwestern,Illinois,W 27-10,33,230,1,home,34,109,37,212,39,123,5,28,67,2,28
12/29/08,509,Northwestern,Missouri,L 23-30,43,304,1,neutral,40,72,44,200,30,111,1,1,83,7,47
09/06/08,513,Notre Dame,San Diego St.,W 21-13,34,237,2,home,34,105,59,274,15,71,1,7,68,7,58
09/13/08,513,Notre Dame,Michigan,W 35-17,21,147,2,home,34,113,28,229,42,159,0,0,55,3,38
09/20/08,513,Notre Dame,Michigan St.,L 7-23,41,242,2,away,22,16,26,143,43,203,0,0,63,5,24
09/27/08,513,Notre Dame,Purdue,W 38-21,35,275,0,home,40,201,55,359,17,103,0,0,75,6,44
10/04/08,513,Notre Dame,Stanford,W 28-21,40,347,0,home,27,83,28,182,37,161,5,48,67,8,75
10/11/08,513,Notre Dame,North Carolina,L 24-29,48,383,2,away,30,89,32,201,32,121,1,8,78,4,33
10/25/08,513,Notre Dame,Washington,W 33-7,28,207,1,away,49,252,25,98,23,26,4,41,77,7,55
11/01/08,513,Notre Dame,Pittsburgh,L 33-36,44,271,0,home,39,115,30,168,47,178,2,11,83,6,60
11/08/08,513,Notre Dame,Boston College,L 0-17,46,226,4,away,21,66,22,79,41,167,1,3,67,6,58
11/15/08,513,Notre Dame,Navy,W 27-21,19,110,2,neutral,51,230,14,64,45,178,1,3,70,6,72
11/22/08,513,Notre Dame,Syracuse,L 23-24,41,291,0,home,28,41,26,147,36,170,2,7,69,5,50
11/29/08,513,Notre Dame,Southern California,L 3-38,22,41,2,away,27,50,33,274,33,175,2,15,49,2,22
12/24/08,513,Notre Dame,Hawaii,W 49-21,28,413,0,neutral,34,65,44,326,19,32,8,55,62,5,60
08/30/08,519,Ohio,Wyoming,L 20-21,41,248,1,away,21,39,22,111,40,160,0,0,62,12,115
09/06/08,519,Ohio,Ohio St.,L 14-26,34,109,4,away,31,145,28,110,40,162,3,6,65,2,9
09/13/08,519,Ohio,Central Mich.,L 28-31,33,365,0,home,35,148,42,361,33,70,1,11,68,6,55
09/20/08,519,Ohio,Northwestern,L 8-16,44,228,2,away,28,4,36,133,37,147,1,4,72,5,50
09/27/08,519,Ohio,FCS,W 51-31,24,324,0,home,46,251,10,97,56,339,1,15,70,5,56
10/04/08,519,Ohio,Western Mich.,L 20-41,37,208,2,away,37,148,38,347,28,156,0,0,74,9,98
10/11/08,519,Ohio,Kent St.,W 26-19,26,203,1,away,46,176,25,200,37,192,2,11,72,12,102
10/21/08,519,Ohio,Temple,L 10-14,40,220,0,away,29,47,22,79,37,64,5,44,69,7,51
10/28/08,519,Ohio,Buffalo,L 19-32,29,290,1,home,29,127,23,116,46,277,1,8,58,7,42
11/08/08,519,Ohio,Bowling Green,L 3-28,30,188,2,home,28,40,30,229,34,93,3,27,58,6,45
11/22/08,519,Ohio,Akron,W 49-42,28,222,0,home,23,91,37,235,47,139,3,16,51,4,35
11/28/08,519,Ohio,Miami (Ohio),W 41-26,20,190,1,away,39,326,43,274,28,92,1,13,59,4,50
08/30/08,518,Ohio State,FCS,W 43-0,31,244,0,home,43,251,18,85,21,-11,2,24,74,6,48
09/06/08,518,Ohio State,Ohio,W 26-14,28,110,0,home,40,162,34,109,31,145,1,1,68,1,5
09/13/08,518,Ohio State,Southern California,L 3-35,30,136,2,away,34,71,30,184,32,164,1,11,64,10,78
09/20/08,518,Ohio State,Troy,W 28-10,17,139,1,home,42,170,43,218,23,97,2,11,59,6,46
09/27/08,518,Ohio State,Minnesota,W 34-21,22,135,0,home,37,279,36,187,28,81,1,5,59,10,90
10/04/08,518,Ohio State,Wisconsin,W 20-17,19,144,1,away,40,183,25,147,39,179,2,11,59,5,30
10/11/08,518,Ohio State,Purdue,W 16-3,14,97,0,home,42,125,51,228,26,70,2,16,56,2,10
10/18/08,518,Ohio State,Michigan St.,W 45-7,11,116,0,away,52,216,39,188,21,52,3,23,63,5,45
10/25/08,518,Ohio State,Penn St.,L 6-13,28,226,1,home,31,61,20,121,37,160,1,3,59,4,48
11/08/08,518,Ohio State,Northwestern,W 45-10,16,197,0,away,45,244,27,177,43,117,4,39,61,6,62
11/15/08,518,Ohio State,Illinois,W 30-20,10,49,0,away,52,305,34,241,35,214,2,12,62,4,18
11/22/08,518,Ohio State,Michigan,W 42-7,16,184,1,home,43,232,25,87,41,111,3,22,59,2,20
01/05/09,518,Ohio State,Texas,L 21-24,25,176,0,neutral,39,203,58,414,29,54,3,37,64,7,67
08/30/08,522,Oklahoma,FCS,W 57-2,38,305,1,home,46,182,17,20,36,16,5,30,84,5,42
09/06/08,522,Oklahoma,Cincinnati,W 52-26,38,395,2,home,44,197,42,239,29,87,3,25,82,8,92
09/13/08,522,Oklahoma,Washington,W 55-14,24,317,0,away,47,274,38,249,34,87,4,28,71,11,110
09/27/08,522,Oklahoma,TCU,W 35-10,34,411,0,home,36,25,41,212,35,102,3,22,70,4,40
10/04/08,522,Oklahoma,Baylor,W 49-17,34,377,1,away,58,217,26,75,41,194,2,14,92,6,56
10/11/08,522,Oklahoma,Texas,L 35-45,41,387,2,neutral,26,48,35,277,35,161,4,25,67,10,73
10/18/08,522,Oklahoma,Kansas,W 45-31,53,468,0,home,44,206,42,357,30,134,5,33,97,6,50
10/25/08,522,Oklahoma,Kansas St.,W 58-35,32,255,0,away,45,273,52,486,32,64,3,21,77,8,51
11/01/08,522,Oklahoma,Nebraska,W 62-28,30,315,1,home,40,193,28,214,35,204,1,8,70,7,69
11/08/08,522,Oklahoma,Texas A&M,W 66-28,36,325,0,away,38,328,51,252,29,26,4,26,74,9,60
11/22/08,522,Oklahoma,Texas Tech,W 65-21,23,326,0,home,55,299,55,361,22,45,4,38,78,11,96
11/29/08,522,Oklahoma,Oklahoma St.,W 61-41,44,370,0,away,38,187,26,254,39,198,2,18,82,7,63
12/06/08,522,Oklahoma,Missouri,W 62-21,49,384,0,neutral,43,243,44,294,28,60,2,4,92,6,72
01/08/09,522,Oklahoma,Florida,L 14-24,41,256,2,neutral,29,107,30,231,44,249,0,0,70,4,31
08/30/08,521,Oklahoma State,Washington St.,W 39-13,27,193,1,neutral,42,174,25,82,34,114,2,5,69,7,52
09/06/08,521,Oklahoma State,Houston,W 56-37,21,320,2,home,51,379,62,387,22,96,0,0,72,6,65
09/13/08,521,Oklahoma State,FCS,W 57-13,10,122,0,home,56,450,18,23,48,173,0,0,66,13,130
09/27/08,521,Oklahoma State,Troy,W 55-24,21,254,0,home,62,358,49,272,23,144,0,0,83,9,70
10/04/08,521,Oklahoma State,Texas A&M,W 56-28,14,186,0,home,46,215,43,218,30,184,2,19,60,10,85
10/11/08,521,Oklahoma State,Missouri,W 28-23,28,215,1,away,44,187,52,390,18,64,2,17,72,7,43
10/18/08,521,Oklahoma State,Baylor,W 34-6,20,238,0,home,58,219,27,162,31,42,2,8,78,6,55
10/25/08,521,Oklahoma State,Texas,L 24-28,27,199,0,away,37,217,45,391,32,113,1,4,64,5,45
11/01/08,521,Oklahoma State,Iowa St.,W 59-17,29,419,1,home,36,263,35,240,38,122,2,8,65,5,34
11/08/08,521,Oklahoma State,Texas Tech,L 20-56,29,182,1,away,34,186,55,516,25,113,0,0,63,4,40
11/15/08,521,Oklahoma State,Colorado,W 30-17,23,217,1,away,40,226,38,171,35,133,2,4,63,5,31
11/29/08,521,Oklahoma State,Oklahoma,L 41-61,26,254,1,home,39,198,44,370,38,187,0,0,65,2,15
12/30/08,521,Oklahoma State,Oregon,L 31-42,51,350,2,neutral,37,119,32,258,40,307,2,19,88,5,41
08/30/08,529,Oregon,Washington,W 44-10,28,240,1,home,44,256,35,147,43,95,3,21,72,8,85
09/06/08,529,Oregon,Utah St.,W 66-24,35,280,1,home,53,408,35,218,31,88,4,24,88,6,65
09/13/08,529,Oregon,Purdue,W 32-26,48,197,2,away,43,306,50,207,45,201,4,17,91,7,68
09/20/08,529,Oregon,Boise St.,L 32-37,32,237,3,home,52,227,37,386,35,38,2,16,84,6,50
09/27/08,529,Oregon,Washington St.,W 63-14,19,161,0,away,53,346,41,192,32,79,3,21,72,11,69
10/04/08,529,Oregon,Southern California,L 10-44,33,179,1,away,39,60,36,443,39,155,2,10,72,10,85
10/11/08,529,Oregon,UCLA,W 31-24,19,42,0,home,46,323,43,288,37,63,6,30,65,2,17
10/25/08,529,Oregon,Arizona St.,W 54-20,30,233,1,away,43,304,45,226,32,107,2,12,73,3,30
11/01/08,529,Oregon,California,L 16-26,32,84,2,away,50,206,39,216,40,132,1,5,82,4,36
11/08/08,529,Oregon,Stanford,W 35-28,21,144,0,home,41,307,22,138,49,187,1,3,62,9,80
