Date,Team_ID,Team,Opponent,Result,Off Pass Att,Off Pass Yards,Off Int,Location,Off Rush Att,Off Rush Yards,Def Pass Att,Def Pass Yards,Def Rush Att,Def Rush Yards,Def Sacks,Def Sack Yards,Off Plays,Pen,Pen Yards
11/17/12,428,Minnesota,Nebraska,L 14-38,28,90,2,away,29,87,33,311,47,133,2,9,57,4,37
11/24/12,428,Minnesota,Michigan St.,L 10-26,30,92,4,home,19,4,29,143,44,278,2,17,49,1,10
12/28/12,428,Minnesota,Texas Tech,L 31-34,19,146,1,neutral,54,222,47,284,24,145,1,5,73,7,84
09/01/12,433,Mississippi,FCS,W 49-27,31,330,1,home,47,235,32,247,35,100,4,22,78,3,18
09/08/12,433,Mississippi,UTEP,W 28-10,23,206,0,home,46,332,40,274,30,37,5,29,69,3,30
09/15/12,433,Mississippi,Texas,L 31-66,30,229,3,home,34,170,24,326,54,350,0,0,64,5,55
09/22/12,433,Mississippi,Tulane,W 39-0,23,146,0,away,53,304,41,145,29,14,3,25,76,5,60
09/29/12,433,Mississippi,Alabama,L 14-33,33,138,3,away,35,80,30,180,34,125,1,10,68,2,15
10/06/12,433,Mississippi,Texas A&M,L 27-30,35,305,2,home,44,159,26,191,44,290,4,40,79,10,71
10/13/12,433,Mississippi,Auburn,W 41-20,23,251,0,home,42,200,18,112,41,101,2,14,65,3,15
10/27/12,433,Mississippi,Arkansas,W 30-27,37,278,1,away,37,77,43,297,37,167,3,25,74,5,33
11/03/12,433,Mississippi,Georgia,L 10-37,28,188,1,away,29,46,28,384,45,149,5,34,57,1,15
11/10/12,433,Mississippi,Vanderbilt,L 26-27,50,403,0,home,40,55,36,279,35,92,3,17,90,7,33
11/17/12,433,Mississippi,LSU,L 35-41,37,316,3,away,41,147,38,282,38,145,1,9,78,6,34
11/24/12,433,Mississippi,Mississippi St.,W 41-24,22,294,2,home,56,233,39,303,25,30,3,22,78,4,35
01/05/13,433,Mississippi,Pittsburgh,W 38-17,37,163,2,neutral,49,224,32,185,36,81,4,21,86,8,66
09/01/12,430,Mississippi State,FCS,W 56-9,28,193,0,home,38,202,38,156,21,109,2,16,66,6,64
09/08/12,430,Mississippi State,Auburn,W 28-10,29,222,0,home,36,166,22,125,39,91,2,12,65,5,61
09/15/12,430,Mississippi State,Troy,W 30-24,26,244,0,away,35,213,47,349,40,223,0,0,61,5,46
09/22/12,430,Mississippi State,South Ala.,W 30-10,29,200,1,home,37,156,43,224,30,123,1,5,66,6,45
10/06/12,430,Mississippi State,Kentucky,W 27-14,39,269,0,away,39,158,27,144,34,84,3,24,78,2,9
10/13/12,430,Mississippi State,Tennessee,W 41-31,39,308,0,home,41,141,24,148,34,213,0,0,80,1,10
10/20/12,430,Mississippi State,Middle Tenn. St.,W 45-3,27,219,0,home,32,227,32,174,41,131,3,26,59,5,23
10/27/12,430,Mississippi State,Alabama,L 7-38,36,209,1,away,21,47,24,235,40,179,2,21,57,6,56
11/03/12,430,Mississippi State,Texas A&M,L 13-38,30,212,1,home,27,98,39,332,58,361,1,9,57,5,50
11/10/12,430,Mississippi State,LSU,L 17-37,39,304,1,away,24,47,30,273,38,119,1,16,63,4,20
11/17/12,430,Mississippi State,Arkansas,W 45-14,34,302,0,home,36,203,30,233,33,126,2,14,70,5,41
11/24/12,430,Mississippi State,Mississippi,L 24-41,39,303,2,away,25,30,22,294,56,233,1,4,64,5,66
01/01/13,430,Mississippi State,Northwestern,L 20-34,29,106,4,neutral,33,186,36,196,40,161,0,0,62,6,47
09/01/12,434,Missouri,FCS,W 62-10,26,191,0,home,36,261,34,165,34,58,4,30,62,9,94
09/08/12,434,Missouri,Georgia,L 20-41,41,269,1,home,39,102,35,242,35,113,2,15,80,7,43
09/15/12,434,Missouri,Arizona St.,W 24-20,42,192,1,home,46,126,27,183,37,113,3,20,88,10,85
09/22/12,434,Missouri,South Carolina,L 10-31,26,146,0,away,32,109,23,252,39,144,1,3,58,2,20
09/29/12,434,Missouri,UCF,W 21-16,30,257,1,away,29,89,45,267,35,128,3,22,59,5,35
10/06/12,434,Missouri,Vanderbilt,L 15-19,40,245,0,home,35,150,26,206,43,89,2,18,75,6,35
10/13/12,434,Missouri,Alabama,L 10-42,29,126,2,home,28,3,21,171,47,362,2,9,57,2,9
10/27/12,434,Missouri,Kentucky,W 33-10,27,87,2,home,47,186,22,78,34,101,2,15,74,2,15
11/03/12,434,Missouri,Florida,L 7-14,51,236,4,away,35,99,23,106,33,170,0,0,86,5,25
11/10/12,434,Missouri,Tennessee,W 51-48,33,226,1,away,49,228,55,432,36,153,1,7,82,2,10
11/17/12,434,Missouri,Syracuse,L 27-31,31,364,1,home,41,120,40,385,36,123,0,0,72,8,68
11/24/12,434,Missouri,Texas A&M,L 29-59,38,276,1,away,36,189,50,410,42,237,1,10,74,9,80
09/01/12,726,Navy,Notre Dame,L 10-50,20,192,1,neutral,40,149,23,197,46,293,2,9,60,2,15
09/15/12,726,Navy,Penn St.,L 7-34,23,126,1,away,60,245,21,231,28,110,1,5,83,7,41
09/22/12,726,Navy,FCS,W 41-3,14,107,0,home,51,403,31,132,32,90,3,27,65,7,52
09/29/12,726,Navy,San Jose St.,L 0-12,13,74,1,home,38,70,36,280,42,108,3,29,51,0,0
10/06/12,726,Navy,Air Force,W 28-21,6,74,0,away,54,285,13,144,64,363,0,0,60,5,40
10/12/12,726,Navy,Central Mich.,W 31-13,11,134,0,away,62,238,22,151,22,70,3,14,73,2,15
10/20/12,726,Navy,Indiana,W 31-30,13,96,0,home,57,257,38,244,40,173,0,0,70,2,10
10/27/12,726,Navy,East Caro.,W 56-28,5,51,1,away,69,512,29,194,33,144,3,29,74,3,40
11/03/12,726,Navy,Fla. Atlantic,W 24-17,15,147,0,home,51,246,36,205,32,118,0,0,66,3,25
11/10/12,726,Navy,Troy,L 31-41,15,159,0,away,54,328,40,415,36,182,0,0,69,3,28
11/17/12,726,Navy,Texas St.,W 21-10,8,35,0,home,62,407,42,290,32,115,2,11,70,3,25
12/08/12,726,Navy,Army,W 17-13,17,130,0,neutral,47,167,5,48,67,370,1,8,64,5,44
12/29/12,726,Navy,Arizona St.,L 28-62,12,37,1,neutral,55,313,20,268,49,380,0,0,67,6,43
09/01/12,463,Nebraska,Southern Miss.,W 49-20,34,354,0,home,45,278,19,75,47,185,3,17,79,2,30
09/08/12,463,Nebraska,UCLA,L 30-36,31,179,1,away,36,260,38,309,56,344,3,13,67,7,60
09/15/12,463,Nebraska,Arkansas St.,W 42-13,14,180,0,home,59,347,32,138,37,148,3,12,73,4,34
09/22/12,463,Nebraska,FCS,W 73-7,18,184,1,home,52,385,43,179,29,31,7,35,70,9,104
09/29/12,463,Nebraska,Wisconsin,W 30-27,29,181,0,home,46,259,28,239,41,56,3,35,75,6,70
10/06/12,463,Nebraska,Ohio St.,L 38-63,25,214,3,away,46,223,14,127,48,371,2,8,71,9,75
10/20/12,463,Nebraska,Northwestern,W 29-28,39,342,0,away,44,201,37,121,38,180,1,2,83,8,62
10/27/12,463,Nebraska,Michigan,W 23-9,24,166,1,home,41,160,27,93,37,95,2,17,65,8,104
11/03/12,463,Nebraska,Michigan St.,W 28-24,36,160,3,away,40,313,27,123,43,238,0,0,76,9,72
11/10/12,463,Nebraska,Penn St.,W 32-23,20,171,0,home,57,267,37,240,34,151,3,14,77,7,55
11/17/12,463,Nebraska,Minnesota,W 38-14,33,311,0,home,47,133,28,90,29,87,1,10,80,5,47
11/23/12,463,Nebraska,Iowa,W 13-7,14,63,0,away,53,200,24,92,39,108,1,6,67,2,25
12/01/12,463,Nebraska,Wisconsin,L 31-70,34,195,2,neutral,44,282,10,101,50,539,0,0,78,4,40
01/01/13,463,Nebraska,Georgia,L 31-45,27,204,2,neutral,52,239,33,427,38,162,2,8,79,8,69
09/01/12,466,Nevada,California,W 31-24,32,230,0,away,57,220,39,251,28,113,2,13,89,11,110
09/08/12,466,Nevada,South Fla.,L 31-32,38,271,0,home,53,278,40,363,35,209,1,7,91,9,84
09/15/12,466,Nevada,FCS,W 45-34,33,237,1,home,50,418,53,357,36,228,2,5,83,12,118
09/22/12,466,Nevada,Hawaii,W 69-24,20,220,0,away,56,355,40,234,34,144,4,29,76,2,24
09/29/12,466,Nevada,Texas St.,W 34-21,34,286,1,away,50,273,34,186,29,68,3,25,84,10,108
10/06/12,466,Nevada,Wyoming,W 35-28,45,438,1,home,37,127,40,207,47,143,2,10,82,5,45
10/13/12,466,Nevada,UNLV,W 42-37,19,167,1,away,64,329,36,243,32,193,0,0,83,6,55
10/20/12,466,Nevada,San Diego St.,L 38-39,40,304,0,home,48,176,28,197,45,152,4,19,88,10,92
10/26/12,466,Nevada,Air Force,L 31-48,27,211,1,away,40,169,7,139,82,461,0,0,67,4,33
11/10/12,466,Nevada,Fresno St.,L 36-52,39,214,2,home,50,190,35,220,44,280,1,7,89,4,38
11/17/12,466,Nevada,New Mexico,W 31-24,27,133,1,away,50,358,2,0,50,352,0,0,77,5,35
12/01/12,466,Nevada,Boise St.,L 21-27,20,203,0,home,46,227,28,219,41,215,1,3,66,0,0
12/15/12,466,Nevada,Arizona,L 48-49,32,256,2,neutral,73,403,47,382,36,196,0,0,105,8,77
09/01/12,473,New Mexico,FCS,W 66-21,10,70,0,home,51,347,34,242,30,83,2,17,61,1,5
09/08/12,473,New Mexico,Texas,L 0-45,16,35,1,away,47,206,30,285,31,146,2,21,63,8,50
09/15/12,473,New Mexico,Texas Tech,L 14-49,12,43,0,away,35,84,45,377,45,325,1,9,47,4,37
09/22/12,473,New Mexico,New Mexico St.,W 27-14,18,92,0,away,54,302,34,256,20,78,1,3,72,2,15
09/29/12,473,New Mexico,Boise St.,L 29-32,12,44,0,home,54,330,34,311,32,203,1,8,66,5,37
10/06/12,473,New Mexico,Texas St.,W 35-14,3,9,0,home,59,361,35,216,20,32,5,14,62,9,79
10/13/12,473,New Mexico,Hawaii,W 35-23,13,120,0,away,63,336,42,272,27,119,2,7,76,5,45
10/20/12,473,New Mexico,Air Force,L 23-28,11,34,1,away,59,409,7,75,51,291,0,0,70,7,35
10/27/12,473,New Mexico,Fresno St.,L 32-49,15,45,1,home,51,349,44,416,34,184,2,11,66,3,15
11/03/12,473,New Mexico,UNLV,L 7-35,6,43,1,away,65,307,27,289,24,241,0,0,71,5,55
11/10/12,473,New Mexico,Wyoming,L 23-28,15,155,0,home,63,396,32,374,28,55,3,26,78,5,38
11/17/12,473,New Mexico,Nevada,L 24-31,2,0,0,home,50,352,27,133,50,358,2,8,52,4,45
11/24/12,473,New Mexico,Colorado St.,L 20-24,21,205,0,away,37,137,26,254,36,159,0,0,58,4,74
08/30/12,472,New Mexico State,FCS,W 49-19,22,367,0,home,40,101,35,308,31,89,1,11,62,7,70
09/08/12,472,New Mexico State,Ohio,L 24-51,27,135,1,away,30,71,29,291,51,293,1,7,57,4,37
09/15/12,472,New Mexico State,UTEP,L 28-41,47,290,1,away,35,112,36,310,37,177,2,8,82,10,55
09/22/12,472,New Mexico State,New Mexico,L 14-27,34,256,0,home,20,78,18,92,54,302,1,5,54,8,60
09/29/12,472,New Mexico State,UTSA,L 14-35,41,296,2,home,32,54,32,269,32,129,0,0,73,2,10
10/06/12,472,New Mexico State,Idaho,L 18-26,46,309,2,away,28,98,48,304,28,77,0,0,74,8,60
10/20/12,472,New Mexico State,Utah St.,L 7-41,38,189,1,away,34,132,27,260,36,256,3,23,72,1,15
10/27/12,472,New Mexico State,Louisiana Tech,L 14-28,34,283,1,home,31,122,44,292,46,238,0,0,65,5,45
11/03/12,472,New Mexico State,Auburn,L 7-42,31,222,0,away,32,83,17,164,45,311,0,0,63,2,15
11/10/12,472,New Mexico State,San Jose St.,L 7-47,29,100,2,home,38,120,26,301,35,203,0,0,67,3,24
11/24/12,472,New Mexico State,Brigham Young,L 14-50,24,158,0,home,27,29,50,384,35,136,1,8,51,6,45
12/01/12,472,New Mexico State,Texas St.,L 28-66,29,248,1,away,42,171,19,82,40,446,2,3,71,5,45
09/01/12,457,North Carolina,FCS,W 62-0,28,281,1,home,46,243,34,128,36,42,2,12,74,3,20
09/08/12,457,North Carolina,Wake Forest,L 27-28,40,271,1,away,42,157,39,362,34,64,1,6,82,8,87
09/15/12,457,North Carolina,Louisville,L 34-39,41,363,1,away,17,47,28,279,43,183,3,29,58,6,38
09/22/12,457,North Carolina,East Caro.,W 27-6,43,321,0,home,29,129,30,124,33,109,7,49,72,9,91
09/29/12,457,North Carolina,Idaho,W 66-0,26,288,1,home,53,287,36,109,28,80,1,8,79,5,40
10/06/12,457,North Carolina,Virginia Tech,W 48-34,30,194,0,home,45,339,49,354,25,40,1,11,75,15,126
10/13/12,457,North Carolina,Miami (Fla.),W 18-14,40,214,1,away,44,272,39,235,45,180,1,6,84,15,140
10/20/12,457,North Carolina,Duke,L 30-33,33,237,0,away,38,177,36,276,53,234,1,9,71,2,20
10/27/12,457,North Carolina,North Carolina St.,W 43-35,47,358,1,home,39,212,52,467,31,67,5,27,86,5,44
11/10/12,457,North Carolina,Georgia Tech,L 50-68,35,350,1,home,34,147,12,208,67,380,1,6,69,4,28
11/15/12,457,North Carolina,Virginia,W 37-13,38,319,0,away,33,127,33,205,42,145,4,31,71,7,52
11/24/12,457,North Carolina,Maryland,W 45-38,40,305,0,home,37,189,36,216,37,188,1,5,77,11,86
08/31/12,490,North Carolina State,Tennessee,L 21-35,48,288,4,neutral,32,119,41,333,38,191,1,3,80,4,40
09/08/12,490,North Carolina State,Connecticut,W 10-7,30,204,0,away,41,54,27,204,32,35,3,15,71,8,63
09/15/12,490,North Carolina State,South Ala.,W 31-7,34,257,0,home,43,127,36,263,23,51,7,37,77,7,55
09/22/12,490,North Carolina State,FCS,W 52-14,25,233,0,home,51,282,7,27,41,199,0,0,76,5,37
09/29/12,490,North Carolina State,Miami (Fla.),L 37-44,42,440,2,away,46,224,49,566,32,85,1,17,88,14,100
10/06/12,490,North Carolina State,Florida St.,W 17-16,55,259,1,home,27,66,30,218,36,125,4,28,82,4,39
10/20/12,490,North Carolina State,Maryland,W 20-18,47,307,0,away,26,40,27,256,54,206,6,36,73,9,60
10/27/12,490,North Carolina State,North Carolina,L 35-43,52,467,2,away,31,67,47,358,39,212,2,19,83,8,59
11/03/12,490,North Carolina State,Virginia,L 6-33,46,197,3,home,24,19,35,198,48,248,1,16,70,7,45
11/10/12,490,North Carolina State,Wake Forest,W 37-6,43,258,1,home,51,170,40,169,23,16,5,38,94,3,15
11/17/12,490,North Carolina State,Clemson,L 48-62,53,493,1,away,35,104,44,426,58,328,0,0,88,4,18
11/24/12,490,North Carolina State,Boston College,W 27-10,41,245,0,home,39,131,45,123,29,199,2,10,80,5,35
12/31/12,490,North Carolina State,Vanderbilt,L 24-38,53,383,3,neutral,25,41,27,108,41,117,1,6,78,9,90
09/01/12,497,North Texas,LSU,L 14-41,21,143,1,away,35,76,26,192,46,316,2,25,56,5,46
09/08/12,497,North Texas,FCS,W 34-7,24,145,1,home,57,352,37,154,25,31,4,27,81,5,55
09/15/12,497,North Texas,Kansas St.,L 21-35,28,208,0,away,40,145,20,230,28,143,0,0,68,3,35
09/22/12,497,North Texas,Troy,L 7-14,29,236,0,home,43,186,44,274,30,108,2,9,72,4,40
09/29/12,497,North Texas,Fla. Atlantic,W 20-14,30,251,1,away,30,56,34,142,37,159,5,22,60,4,36
10/06/12,497,North Texas,Houston,L 21-44,38,252,2,away,40,231,42,321,37,302,0,0,78,7,87
10/16/12,497,North Texas,La.-Lafayette,W 30-23,28,282,0,home,52,242,41,265,19,106,0,0,80,5,40
10/27/12,497,North Texas,Middle Tenn. St.,L 21-38,29,221,3,away,43,211,30,349,37,139,0,0,72,4,44
11/03/12,497,North Texas,Arkansas St.,L 19-37,49,316,1,home,30,84,32,328,33,146,1,11,79,4,38
11/10/12,497,North Texas,South Ala.,W 24-14,28,106,1,home,32,197,45,233,40,133,2,19,60,6,48
11/17/12,497,North Texas,La.-Monroe,L 16-42,46,323,2,away,36,144,40,357,31,161,1,1,82,3,31
11/24/12,497,North Texas,Western Ky.,L 24-25,25,146,2,away,40,153,29,173,31,215,2,17,65,2,20
09/01/12,503,Northern Illinois,Iowa,L 17-18,16,54,0,neutral,36,147,33,129,49,139,6,57,52,5,21
09/08/12,503,Northern Illinois,FCS,W 35-7,26,214,1,home,49,213,36,283,33,63,1,10,75,3,40
09/15/12,503,Northern Illinois,Army,W 41-40,27,342,1,away,26,173,4,8,86,486,2,8,53,4,49
09/22/12,503,Northern Illinois,Kansas,W 30-23,35,235,1,home,46,220,27,150,45,179,4,28,81,6,50
09/29/12,503,Northern Illinois,Central Mich.,W 55-24,33,215,0,home,55,407,40,332,31,130,0,0,88,5,49
10/06/12,503,Northern Illinois,Ball St.,W 35-23,23,195,0,away,52,314,71,434,29,129,0,0,75,9,81
10/13/12,503,Northern Illinois,Buffalo,W 45-3,25,241,0,home,41,219,49,263,39,74,5,11,66,7,81
10/20/12,503,Northern Illinois,Akron,W 37-7,33,223,0,away,50,305,29,157,37,42,5,40,83,8,70
10/27/12,503,Northern Illinois,Western Mich.,W 48-34,28,274,0,away,40,179,51,333,38,156,3,19,68,5,55
11/03/12,503,Northern Illinois,Massachusetts,W 63-0,26,278,0,home,49,332,37,153,46,114,4,22,75,10,88
11/14/12,503,Northern Illinois,Toledo,W 31-24,36,407,1,home,42,189,33,265,38,131,3,10,78,5,56
11/23/12,503,Northern Illinois,Eastern Mich.,W 49-7,27,173,0,away,39,242,24,133,37,94,3,26,66,3,25
11/30/12,503,Northern Illinois,Kent St.,W 44-37,34,212,1,neutral,56,312,37,190,42,70,4,30,90,8,62
01/01/13,503,Northern Illinois,Florida St.,L 10-31,41,176,1,neutral,32,83,38,291,37,243,0,0,73,5,40
09/01/12,509,Northwestern,Syracuse,W 42-41,32,213,0,away,40,124,66,482,29,114,1,4,72,7,77
09/08/12,509,Northwestern,Vanderbilt,W 23-13,31,133,0,home,46,191,33,217,34,101,3,24,77,5,40
09/15/12,509,Northwestern,Boston College,W 22-13,40,267,0,home,60,293,44,291,21,25,1,7,100,7,79
09/22/12,509,Northwestern,FCS,W 38-7,15,131,0,home,53,277,33,189,23,51,1,4,68,5,46
09/29/12,509,Northwestern,Indiana,W 44-29,35,310,2,home,58,394,39,266,28,159,2,8,93,3,25
10/06/12,509,Northwestern,Penn St.,L 28-39,36,135,0,away,25,112,51,282,48,161,2,16,61,3,40
10/13/12,509,Northwestern,Minnesota,W 21-13,17,67,0,away,34,208,30,169,42,158,3,27,51,11,93
10/20/12,509,Northwestern,Nebraska,L 28-29,37,121,0,home,38,180,39,342,44,201,3,24,75,5,45
10/27/12,509,Northwestern,Iowa,W 28-17,10,84,1,home,49,349,38,214,40,122,3,16,59,7,72
11/10/12,509,Northwestern,Michigan,L 31-38,21,183,0,away,58,248,30,286,32,133,1,2,79,8,75
11/17/12,509,Northwestern,Michigan St.,W 23-20,43,246,0,away,27,57,47,297,39,122,3,27,70,3,25
11/24/12,509,Northwestern,Illinois,W 50-14,16,112,1,home,67,338,18,116,27,126,2,3,83,2,20
01/01/13,509,Northwestern,Mississippi St.,W 34-20,36,196,3,neutral,40,161,29,106,33,186,3,23,76,2,20
09/01/12,513,Notre Dame,Navy,W 50-10,23,197,1,neutral,46,293,20,192,40,149,3,18,69,4,30
09/08/12,513,Notre Dame,Purdue,W 20-17,39,324,0,home,36,52,37,198,30,90,4,22,75,8,52
09/15/12,513,Notre Dame,Michigan St.,W 20-3,32,178,0,away,34,122,45,187,25,50,4,30,66,6,41
09/22/12,513,Notre Dame,Michigan,W 13-6,19,145,2,home,31,94,25,138,41,161,3,21,50,5,49
10/06/12,513,Notre Dame,Miami (Fla.),W 41-3,26,211,0,neutral,51,376,35,201,18,84,0,0,77,4,25
10/13/12,513,Notre Dame,Stanford,W 20-13,28,184,0,home,44,150,25,125,40,147,1,3,72,9,70
10/20/12,513,Notre Dame,Brigham Young,W 17-14,17,119,1,home,43,270,36,177,25,66,4,36,60,5,51
10/27/12,513,Notre Dame,Oklahoma,W 30-13,27,188,0,away,39,215,52,364,24,15,2,16,66,1,5
11/03/12,513,Notre Dame,Pittsburgh,W 29-26,53,291,2,home,51,231,29,164,33,144,5,31,104,6,46
11/10/12,513,Notre Dame,Boston College,W 21-6,25,209,0,away,40,184,43,247,23,53,4,32,65,8,65
11/17/12,513,Notre Dame,Wake Forest,W 38-0,36,363,1,home,30,221,35,154,25,55,1,9,66,5,31
11/24/12,513,Notre Dame,Southern California,W 22-13,27,217,0,away,42,222,24,186,27,95,2,15,69,7,50
01/07/13,513,Notre Dame,Alabama,L 14-42,36,270,1,neutral,19,32,28,264,45,265,0,0,55,3,35
09/01/12,519,Ohio,Penn St.,W 24-14,41,324,0,away,47,175,48,260,22,92,0,0,88,5,35
09/08/12,519,Ohio,New Mexico St.,W 51-24,29,291,0,home,51,293,27,135,30,71,6,35,80,10,85
09/15/12,519,Ohio,Marshall,W 27-24,35,200,0,away,52,199,65,432,22,59,2,12,87,4,33
09/22/12,519,Ohio,FCS,W 44-10,20,199,0,home,48,179,32,131,35,110,1,4,68,7,60
09/29/12,519,Ohio,Massachusetts,W 37-34,27,229,0,away,52,274,51,373,33,138,2,4,79,5,47
10/06/12,519,Ohio,Buffalo,W 38-31,27,184,1,home,36,149,36,188,56,313,1,12,63,8,89
10/13/12,519,Ohio,Akron,W 34-28,28,189,0,home,53,252,53,298,33,158,2,21,81,4,40
10/27/12,519,Ohio,Miami (Ohio),L 20-23,39,302,0,away,43,162,36,311,33,113,2,5,82,5,58
11/01/12,519,Ohio,Eastern Mich.,W 45-14,28,255,1,home,42,304,21,138,52,167,4,14,70,4,33
11/07/12,519,Ohio,Bowling Green,L 14-26,34,145,0,home,44,99,17,91,36,197,0,0,78,2,10
11/14/12,519,Ohio,Ball St.,L 27-52,34,252,1,away,40,231,28,231,39,357,0,0,74,5,50
11/23/12,519,Ohio,Kent St.,L 6-28,37,232,1,away,50,107,20,170,38,207,0,0,87,3,32
12/28/12,519,Ohio,La.-Monroe,W 45-14,23,337,1,neutral,38,219,40,219,38,95,5,26,61,7,78
09/01/12,518,Ohio State,Miami (Ohio),W 56-10,33,244,0,home,53,294,54,313,20,-1,2,28,86,3,20
09/08/12,518,Ohio State,UCF,W 31-16,24,155,1,home,51,256,41,249,23,103,1,10,75,10,79
09/15/12,518,Ohio State,California,W 35-28,30,249,1,home,33,163,38,288,41,224,6,50,63,11,101
09/22/12,518,Ohio State,UAB,W 29-15,20,143,0,home,37,204,46,259,34,144,1,8,57,7,60
09/29/12,518,Ohio State,Michigan St.,W 17-16,23,179,1,away,44,204,42,269,22,34,2,10,67,6,65
10/06/12,518,Ohio State,Nebraska,W 63-38,14,127,0,home,48,371,25,214,46,223,4,30,62,9,76
10/13/12,518,Ohio State,Indiana,W 52-49,25,225,1,away,54,353,54,352,24,129,0,0,79,10,91
10/20/12,518,Ohio State,Purdue,W 29-22,32,190,2,home,36,152,30,230,39,117,0,0,68,4,29
10/27/12,518,Ohio State,Penn St.,W 35-23,19,143,1,away,53,234,46,327,28,32,4,37,72,7,75
11/03/12,518,Ohio State,Illinois,W 52-22,22,237,0,home,57,330,34,96,32,74,2,21,79,6,79
11/17/12,518,Ohio State,Wisconsin,W 21-14,18,97,0,away,41,139,27,154,56,206,4,36,59,2,25
11/24/12,518,Ohio State,Michigan,W 26-21,18,189,0,home,52,207,20,171,27,108,4,29,70,9,74
09/01/12,522,Oklahoma,UTEP,W 24-7,36,222,0,away,37,205,26,48,36,207,1,5,73,7,55
09/08/12,522,Oklahoma,FCS,W 69-13,33,313,1,home,41,349,28,174,28,61,5,22,74,8,80
09/22/12,522,Oklahoma,Kansas St.,L 19-24,43,304,1,home,27,92,21,154,44,223,0,0,70,4,25
10/06/12,522,Oklahoma,Texas Tech,W 41-20,40,259,0,away,29,121,41,271,32,89,2,18,69,5,42
10/13/12,522,Oklahoma,Texas,W 63-21,39,334,1,neutral,51,343,37,215,23,74,1,5,90,8,60
10/20/12,522,Oklahoma,Kansas,W 52-7,34,313,0,home,18,93,28,124,58,185,3,21,52,3,15
10/27/12,522,Oklahoma,Notre Dame,L 13-30,52,364,1,home,24,15,27,188,39,215,1,2,76,5,39
11/03/12,522,Oklahoma,Iowa St.,W 35-20,45,405,2,away,40,188,40,191,24,99,3,23,85,7,71
11/10/12,522,Oklahoma,Baylor,W 42-34,36,277,1,home,40,183,33,172,51,252,3,11,76,7,48
11/17/12,522,Oklahoma,West Virginia,W 50-49,51,554,1,away,31,108,35,320,47,458,0,0,82,8,76
11/24/12,522,Oklahoma,Oklahoma St.,W 51-48,73,512,1,home,30,106,38,289,41,201,3,18,103,3,15
12/01/12,522,Oklahoma,TCU,W 24-17,40,244,1,away,32,177,31,231,31,119,2,13,72,2,25
01/04/13,522,Oklahoma,Texas A&M,L 13-41,49,278,1,neutral,34,123,35,307,31,326,0,0,83,7,47
09/01/12,521,Oklahoma State,FCS,W 84-0,37,287,1,home,42,395,27,81,41,58,1,14,79,4,40
09/08/12,521,Oklahoma State,Arizona,L 38-59,60,436,3,away,32,200,41,320,49,181,4,29,92,15,167
09/15/12,521,Oklahoma State,La.-Lafayette,W 65-24,37,412,1,home,59,330,42,266,25,110,1,8,96,5,45
09/29/12,521,Oklahoma State,Texas,L 36-41,27,301,1,home,40,275,38,304,42,136,2,18,67,7,65
10/13/12,521,Oklahoma State,Kansas,W 20-14,29,255,1,away,44,116,32,211,49,187,3,21,73,3,45
10/20/12,521,Oklahoma State,Iowa St.,W 31-10,47,415,0,home,42,210,48,240,22,101,1,4,89,5,36
10/27/12,521,Oklahoma State,TCU,W 36-14,33,324,1,home,40,147,44,223,27,121,2,9,73,5,40
11/03/12,521,Oklahoma State,Kansas St.,L 30-44,47,417,4,away,24,87,28,290,43,191,1,8,71,5,44
11/10/12,521,Oklahoma State,West Virginia,W 55-34,31,292,1,home,35,151,56,401,35,78,3,17,66,11,108
11/17/12,521,Oklahoma State,Texas Tech,W 59-21,22,231,0,home,42,256,42,284,34,99,3,19,64,5,35
11/24/12,521,Oklahoma State,Oklahoma,L 48-51,38,289,1,away,41,201,73,512,30,106,1,6,79,6,55
12/01/12,521,Oklahoma State,Baylor,L 34-41,53,342,2,away,37,218,39,296,55,319,0,0,90,5,35
01/01/13,521,Oklahoma State,Purdue,W 58-14,34,311,0,neutral,41,213,34,212,38,155,3,10,75,7,62
09/01/12,529,Oregon,Arkansas St.,W 57-34,39,308,1,home,57,297,44,304,37,226,0,0,96,8,75
09/08/12,529,Oregon,Fresno St.,W 42-25,27,166,0,home,58,366,47,234,34,131,3,16,85,8,65
09/15/12,529,Oregon,FCS,W 63-14,33,328,2,home,45,324,20,62,46,115,5,31,78,12,105
09/22/12,529,Oregon,Arizona,W 49-0,36,267,1,home,53,228,52,243,32,89,1,8,89,8,74
09/29/12,529,Oregon,Washington St.,W 51-26,32,169,2,neutral,46,300,64,410,21,-8,7,49,78,6,49
10/06/12,529,Oregon,Washington,W 52-21,24,198,1,home,52,299,31,145,46,208,1,5,76,7,74
10/18/12,529,Oregon,Arizona St.,W 43-21,19,48,1,away,60,406,37,216,47,192,5,14,79,7,40
10/27/12,529,Oregon,Colorado,W 70-14,18,192,0,home,57,425,27,95,33,150,1,5,75,7,85
11/03/12,529,Oregon,Southern California,W 62-51,23,304,0,away,60,426,54,484,26,131,1,6,83,10,79
11/10/12,529,Oregon,California,W 59-17,37,395,0,away,48,180,21,113,40,236,1,6,85,11,105
11/17/12,529,Oregon,Stanford,L 14-17,37,207,1,home,40,198,36,211,46,200,1,5,77,5,54
11/24/12,529,Oregon,Oregon St.,W 48-24,24,140,0,away,64,430,49,311,25,82,1,6,88,9,86
